ÉÅÉÇÉäâºID,1
RRI :1000Hz
â¡ë¨ìx :Peak
Start,2019/11/21
activity,v002
time,RRI,temperature,Acc X,Acc Y,Acc Z,HF,LF/HF,LF ratio,activity,HR
2019/11/22 02:33:41.582,3200,30.0,0.59,-0.03,0.81,6732.593,0.951,48.746,0.01,19
2019/11/22 02:33:44.791,3200,30.0,0.59,-0.03,0.81,0.062,3.424,77.398,0.01,19
2019/11/22 02:33:48.000,3200,30.0,0.59,-0.03,0.84,0.065,3.269,76.578,0.03,19
2019/11/22 02:33:51.202,3200,30.0,0.62,-0.03,0.84,0.061,3.174,76.044,0.05,19
2019/11/22 02:33:54.403,3200,30.0,0.59,-0.03,0.81,0.051,3.102,75.622,0.01,19
2019/11/22 02:33:57.605,3200,30.0,0.62,-0.03,0.81,0.039,3.027,75.165,0.03,19
2019/11/22 02:34:00.807,3200,30.0,0.59,-0.03,0.84,0.027,2.963,74.766,0.03,19
2019/11/22 02:34:04.008,3201,30.0,0.59,-0.03,0.84,0.016,2.809,73.749,0.03,19
2019/11/22 02:34:07.211,3200,30.0,0.59,-0.03,0.81,0.009,2.710,73.045,0.01,19
2019/11/22 02:34:10.413,3200,30.0,0.59,-0.03,0.81,0.005,2.983,74.894,0.01,19
2019/11/22 02:34:13.614,2593,30.0,0.59,-0.03,0.81,4.579,8.007,88.897,0.01,23
2019/11/22 02:34:16.209,3200,30.0,0.59,-0.03,0.81,71.637,4.968,83.243,0.01,19
2019/11/22 02:34:19.411,3200,30.0,0.59,-0.03,0.81,280.721,5.436,84.461,0.01,19
2019/11/22 02:34:22.612,3200,30.0,0.59,-0.03,0.81,699.107,6.035,85.786,0.01,19
2019/11/22 02:34:25.814,3201,30.0,0.59,-0.03,0.81,1364.762,6.417,86.518,0.01,19
2019/11/22 02:34:29.017,3200,30.0,0.62,-0.03,0.81,2233.819,6.617,86.871,0.03,19
2019/11/22 02:34:32.218,3200,30.0,0.62,-0.03,0.81,3175.103,6.710,87.029,0.03,19
2019/11/22 02:34:35.420,3200,30.0,0.59,-0.03,0.81,3987.921,6.757,87.108,0.01,19
2019/11/22 02:34:38.622,3200,30.0,0.59,-0.03,0.81,4483.816,6.756,87.107,0.01,19
2019/11/22 02:34:41.823,3199,30.0,0.59,-0.03,0.81,4535.754,6.704,87.019,0.01,19
2019/11/22 02:34:45.024,3200,30.0,0.62,-0.03,0.84,4127.760,6.599,86.840,0.05,19
2019/11/22 02:34:48.226,3200,30.0,0.62,-0.03,0.84,3369.239,6.432,86.545,0.05,19
2019/11/22 02:34:51.427,3200,30.0,0.59,-0.03,0.81,2435.458,6.217,86.144,0.01,19
2019/11/22 02:34:54.629,3201,30.0,0.62,-0.03,0.81,1535.261,5.910,85.528,0.03,19
2019/11/22 02:34:57.832,3200,30.0,0.59,-0.03,0.81,816.805,5.458,84.515,0.01,19
2019/11/22 02:35:01.033,3200,30.0,0.59,-0.03,0.81,348.836,4.749,82.606,0.01,19
2019/11/22 02:35:04.235,3199,30.0,0.59,-0.03,0.81,109.609,3.700,78.723,0.01,19
2019/11/22 02:35:07.435,3199,30.0,0.62,-0.03,0.81,18.978,2.731,73.194,0.03,19
2019/11/22 02:35:10.636,3200,30.0,0.62,-0.03,0.81,0.851,7.119,87.683,0.03,19
2019/11/22 02:35:13.838,3200,30.0,0.59,-0.03,0.81,0.010,14.300,93.464,0.01,19
2019/11/22 02:35:17.039,2869,30.0,0.59,-0.03,0.81,1.608,8.237,89.174,0.01,21
2019/11/22 02:35:19.910,3200,30.0,0.59,-0.03,0.81,21.158,5.536,84.700,0.01,19
2019/11/22 02:35:23.112,3199,30.0,0.62,-0.03,0.81,78.904,6.099,85.913,0.03,19
2019/11/22 02:35:26.312,3200,30.0,0.59,-0.03,0.81,189.425,6.870,87.293,0.01,19
2019/11/22 02:35:29.514,3200,30.0,0.59,-0.03,0.81,360.157,7.393,88.085,0.01,19
2019/11/22 02:35:32.716,3200,30.0,0.59,-0.03,0.81,578.740,7.689,88.491,0.01,19
2019/11/22 02:35:35.917,3199,30.0,0.59,-0.03,0.81,811.842,7.847,88.697,0.01,19
2019/11/22 02:35:39.118,3200,30.0,0.59,-0.03,0.81,1009.990,7.941,88.815,0.01,19
2019/11/22 02:35:42.320,2661,30.0,0.62,-0.03,0.81,1289.977,6.413,86.510,0.03,23
2019/11/22 02:35:44.982,3200,30.0,0.62,-0.03,0.81,1302.494,6.867,87.288,0.03,19
2019/11/22 02:35:48.184,3201,30.0,0.62,-0.03,0.81,1271.295,7.378,88.064,0.03,19
2019/11/22 02:35:51.387,3200,30.0,0.62,-0.03,0.81,1299.681,7.743,88.562,0.03,19
2019/11/22 02:35:54.588,3200,30.0,0.59,-0.03,0.81,1494.282,7.679,88.478,0.01,19
2019/11/22 02:35:57.790,3200,30.0,0.59,-0.03,0.81,1916.444,7.215,87.828,0.01,19
2019/11/22 02:36:00.992,3200,30.0,0.59,-0.03,0.81,2534.971,6.676,86.972,0.01,19
2019/11/22 02:36:04.193,3200,30.0,0.59,-0.03,0.81,3223.994,6.239,86.185,0.01,19
2019/11/22 02:36:07.395,3200,30.0,0.62,-0.03,0.81,3800.085,5.918,85.545,0.03,19
2019/11/22 02:36:10.597,3200,30.0,0.59,-0.03,0.84,4093.566,5.674,85.016,0.03,19
2019/11/22 02:36:13.798,3200,30.0,0.59,-0.03,0.81,3996.701,5.484,84.578,0.01,19
2019/11/22 02:36:17.000,3200,30.0,0.62,-0.03,0.81,2538.924,6.712,87.033,0.03,19
2019/11/22 02:36:20.192,3200,30.0,0.62,-0.03,0.81,1834.430,6.493,86.654,0.03,19
2019/11/22 02:36:23.384,3200,30.0,0.62,-0.03,0.84,1156.993,6.176,86.064,0.05,19
2019/11/22 02:36:26.575,3200,30.0,0.59,-0.03,0.81,616.526,5.705,85.085,0.01,19
2019/11/22 02:36:29.767,3199,30.0,0.59,-0.03,0.81,264.238,4.961,83.225,0.01,19
2019/11/22 02:36:32.958,649,30.0,0.62,-0.03,0.81,316.578,3.794,79.140,0.03,92
2019/11/22 02:36:33.599,3201,30.0,0.62,-0.03,0.81,3667.373,1.495,59.922,0.03,19
2019/11/22 02:36:36.792,3200,30.0,0.59,-0.03,0.81,18968.530,1.636,62.070,0.01,19
2019/11/22 02:36:39.984,3200,30.0,0.59,-0.03,0.81,59340.685,1.664,62.466,0.01,19
2019/11/22 02:36:43.175,3200,30.0,0.62,-0.03,0.81,135029.455,1.599,61.521,0.03,19
2019/11/22 02:36:46.367,3200,30.0,0.59,-0.03,0.81,252407.417,1.576,61.182,0.01,19
2019/11/22 02:36:49.559,2352,30.0,0.62,-0.03,0.84,363240.149,1.646,62.210,0.05,26
2019/11/22 02:36:51.903,3200,30.0,0.62,-0.03,0.84,509125.138,1.628,61.948,0.05,19
2019/11/22 02:36:55.095,3200,30.0,0.59,-0.03,0.84,630411.273,1.613,61.732,0.03,19
2019/11/22 02:36:58.286,3200,30.0,0.59,-0.03,0.81,698010.065,1.601,61.552,0.01,19
2019/11/22 02:37:01.478,3200,30.0,0.59,-0.03,0.81,694540.529,1.591,61.411,0.01,19
2019/11/22 02:37:04.670,3200,30.0,0.59,-0.03,0.81,621332.719,1.586,61.323,0.01,19
2019/11/22 02:37:07.862,3199,30.0,0.59,-0.03,0.81,497210.281,1.588,61.366,0.01,19
2019/11/22 02:37:11.053,3200,30.0,0.59,-0.03,0.81,352144.577,1.609,61.678,0.01,19
2019/11/22 02:37:14.245,3200,30.0,0.62,-0.03,0.81,217042.396,1.667,62.500,0.03,19
2019/11/22 02:37:17.436,3200,30.0,0.59,-0.03,0.81,113580.225,1.805,64.352,0.01,19
2019/11/22 02:37:20.628,3200,30.0,0.59,-0.03,0.84,49529.006,2.147,68.222,0.03,19
2019/11/22 02:37:23.820,3200,30.0,0.59,-0.03,0.84,18715.914,2.963,74.768,0.03,19
2019/11/22 02:37:27.012,3200,30.0,0.59,-0.03,0.81,7762.804,4.119,80.464,0.01,19
2019/11/22 02:37:30.204,3199,30.0,0.62,-0.03,0.81,4186.007,4.506,81.839,0.03,19
2019/11/22 02:37:33.394,3200,30.0,0.59,-0.03,0.81,3655.943,3.895,79.571,0.01,19
2019/11/22 02:37:36.586,3200,30.0,0.59,-0.03,0.81,1880.615,3.627,78.388,0.01,19
2019/11/22 02:37:39.778,3200,30.0,0.59,-0.03,0.81,773.315,3.197,76.173,0.01,19
2019/11/22 02:37:42.970,3200,30.0,0.59,-0.03,0.81,228.907,2.578,72.054,0.01,19
2019/11/22 02:37:46.162,3200,30.0,0.59,-0.03,0.84,36.670,2.033,67.032,0.03,19
2019/11/22 02:37:49.353,3200,30.0,0.62,-0.03,0.81,0.008,11.213,91.812,0.03,19
2019/11/22 02:37:52.545,3200,30.0,0.62,-0.03,0.81,0.008,10.835,91.550,0.03,19
2019/11/22 02:37:55.737,3200,30.0,0.62,-0.03,0.81,0.009,10.406,91.233,0.03,19
2019/11/22 02:37:58.929,3200,30.0,0.59,-0.03,0.81,0.008,10.022,90.927,0.01,19
2019/11/22 02:38:02.121,3200,30.0,0.59,-0.03,0.81,0.008,9.811,90.750,0.01,19
